GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC01_EST_VC03,HC01_MOE_VC03,HC02_EST_VC03,HC02_MOE_VC03,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC01_EST_VC11,HC01_MOE_VC11,HC02_EST_VC11,HC02_MOE_VC11,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC01_EST_VC14,HC01_MOE_VC14,HC02_EST_VC14,HC02_MOE_VC14,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC01_EST_VC20,HC01_MOE_VC20,HC02_EST_VC20,HC02_MOE_VC20,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC01_EST_VC28,HC01_MOE_VC28,HC02_EST_VC28,HC02_MOE_VC28,HC01_EST_VC30,HC01_MOE_VC30,HC02_EST_VC30,HC02_MOE_VC30,HC01_EST_VC31,HC01_MOE_VC31,HC02_EST_VC31,HC02_MOE_VC31,HC01_EST_VC34,HC01_MOE_VC34,HC02_EST_VC34,HC02_MOE_VC34,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36
0400000US13,13,Georgia,3587521,13961,68820,591,78.6,0.3,71005,666,15.9,0.3,15403,1075,28.2,0.3,17498,142,5.4,0.2,8983,203,1.8,0.1,2759,185,16.5,0.3,23852,558,2426392,15122,79611,807,14.9,0.3,39834,1313,36.6,0.6,62716,1510,30.3,0.5,111657,1934,9.5,0.3,72453,2233,6.6,0.3,120524,3353,2.2,0.2,96730,6259,10097343,*****,25615,212,59.9,0.2,30271,313,31.3,0.1,18283,273,0.3,0.1,17598,2525,3.7,0.1,28861,1288,0.1,0.1,21282,9106,2.8,0.2,12921,854,2.0,0.1,14172,1026,9.1,0.1,14488,502,54.2,0.1,31811,335,33.2,(X),(X),(X),34.1,(X),(X),(X),26.3,(X),(X),(X)
0400000US15,15,Hawaii,450769,4870,86866,1800,80.8,0.6,82593,1393,27.6,0.9,19904,3733,33.4,0.7,18639,456,4.3,0.4,10334,1065,3.3,0.4,4847,445,22.9,0.7,28233,951,314151,5725,96672,2353,12.0,0.8,57798,5004,32.0,1.3,76774,4272,29.5,1.2,115291,3976,10.8,0.8,88968,4764,10.2,0.7,139228,6022,5.5,0.5,133509,8020,1419561,*****,29736,584,25.4,0.2,39889,1358,2.2,0.2,30177,3265,0.2,0.1,25595,9869,37.6,0.7,31857,1081,10.4,0.4,18102,1043,1.0,0.2,26938,5672,23.3,0.7,20519,848,10.1,*****,18484,950,22.9,0.1,41589,1513,31.4,(X),(X),(X),31.8,(X),(X),(X),26.0,(X),(X),(X)
0400000US16,16,Idaho,591587,4733,64115,1639,77.2,0.7,63332,1556,21.2,0.8,17799,3109,31.2,0.6,18174,261,4.5,0.4,10398,532,3.1,0.4,2349,399,18.6,0.7,21989,1822,407499,5941,74539,2144,15.7,0.8,49273,4084,31.9,1.1,59228,2704,34.5,1.2,93687,4316,8.2,0.8,65773,4962,8.0,0.8,109273,6922,1.7,0.4,85393,14751,1634464,*****,23938,594,91.7,0.3,24838,661,0.7,0.1,17538,8668,1.3,0.2,15814,1965,1.5,0.2,21049,5852,0.1,0.1,14434,4248,2.2,0.3,11184,1097,2.5,0.3,10570,1874,12.0,0.1,12720,682,82.8,0.1,26064,698,30.6,(X),(X),(X),30.6,(X),(X),(X),24.9,(X),(X),(X)
0400000US17,17,Illinois,4772421,12392,79379,528,78.7,0.2,81920,659,21.4,0.2,16987,793,27.7,0.2,18112,118,4.7,0.1,9715,169,2.4,0.1,2957,137,17.0,0.2,26990,497,3099184,17994,94388,843,13.5,0.2,47483,1122,32.3,0.4,73451,1172,32.0,0.3,127255,1726,9.9,0.3,81109,2021,9.2,0.3,133687,2647,3.1,0.1,102827,3770,12880580,*****,30417,199,72.1,0.2,34018,256,14.3,0.1,19223,557,0.2,0.1,22364,3132,5.2,0.1,35004,1200,0.0,0.1,45925,11181,5.9,0.2,15823,503,2.3,0.1,14486,896,16.7,0.1,16282,283,62.2,0.1,36755,277,32.4,(X),(X),(X),33.6,(X),(X),(X),26.3,(X),(X),(X)
0400000US18,18,Indiana,2502739,10912,64422,550,78.0,0.4,65646,599,18.3,0.4,13353,950,30.9,0.3,18700,150,5.1,0.2,10245,224,1.9,0.1,2772,260,19.0,0.3,17749,485,1657223,12597,76177,791,14.5,0.4,41916,1093,32.9,0.6,58819,1357,33.4,0.5,98835,1358,8.7,0.4,70973,2860,8.2,0.3,113882,2095,2.2,0.2,98811,8420,6596855,*****,25140,219,84.1,0.2,26692,236,9.3,0.1,16701,587,0.2,0.1,17007,2944,2.0,0.1,28038,2804,0.0,0.1,15497,5544,2.2,0.2,14901,1245,2.2,0.1,10072,806,6.4,0.1,14421,776,80.2,0.1,27248,247,28.2,(X),(X),(X),28.3,(X),(X),(X),22.7,(X),(X),(X)
0400000US19,19,Iowa,1241471,6257,69618,893,79.3,0.4,69835,941,24.4,0.4,16360,1116,30.7,0.3,17887,191,4.1,0.2,9732,325,2.4,0.2,2589,180,16.5,0.4,18864,747,801562,6871,83934,1272,12.7,0.4,45905,1657,28.4,0.6,65301,2456,41.0,0.7,102314,2099,6.9,0.4,66812,3508,9.6,0.5,123664,4158,1.5,0.2,81470,6382,3107126,*****,28361,369,91.3,0.1,29397,379,3.1,0.1,14579,1291,0.3,0.1,15990,3117,2.2,0.1,27205,3746,0.1,0.1,17010,4728,1.0,0.1,18370,2702,1.9,0.1,10834,1296,5.5,0.1,14413,661,87.1,0.1,30142,398,29.6,(X),(X),(X),29.1,(X),(X),(X),25.0,(X),(X),(X)
0400000US20,20,Kansas,1109280,6429,71045,898,79.2,0.5,71598,919,23.3,0.4,16643,1760,29.5,0.4,18632,229,4.3,0.3,9105,414,2.0,0.2,2782,278,17.0,0.4,19356,530,728602,7887,85220,1281,12.8,0.4,47294,1804,31.7,0.8,66037,2590,38.0,0.8,106595,2439,7.3,0.4,70349,3776,8.2,0.4,129256,4869,2.0,0.2,99482,8170,2904021,*****,27870,362,84.9,0.2,29542,408,5.9,0.2,17935,1001,0.8,0.1,18148,1963,2.6,0.1,28490,2702,0.1,0.1,10053,6478,2.2,0.2,16522,1726,3.4,0.2,13179,1116,11.3,0.1,14201,706,76.7,0.1,31215,443,28.2,(X),(X),(X),28.1,(X),(X),(X),22.8,(X),(X),(X)
0400000US21,21,Kentucky,1712094,8632,59057,709,72.4,0.5,61971,821,16.8,0.4,13670,1067,34.9,0.4,16634,159,8.0,0.3,8894,177,2.4,0.2,2770,200,20.2,0.4,20567,633,1124586,10250,70377,897,19.6,0.5,35866,1422,33.2,0.6,55437,1336,30.7,0.6,98060,1590,8.0,0.4,67504,2562,7.0,0.3,114712,3573,1.5,0.2,94835,8534,4413457,*****,23684,289,87.4,0.1,24720,304,7.9,0.2,16773,635,0.2,0.1,25274,21992,1.2,0.1,27141,2546,0.1,0.1,18119,7418,1.0,0.1,12396,1924,2.1,0.1,10103,1408,3.3,0.1,15472,1948,85.4,0.1,24925,308,29.8,(X),(X),(X),29.9,(X),(X),(X),24.1,(X),(X),(X)
0400000US22,22,Louisiana,1718194,10232,63728,771,75.7,0.5,67390,820,15.6,0.4,17220,2062,29.5,0.5,15936,201,7.4,0.3,8844,245,1.6,0.1,2639,214,16.3,0.4,22262,906,1112659,9882,76002,1106,16.9,0.4,34395,1598,37.8,0.7,62325,1892,27.6,0.6,109337,2399,9.6,0.5,72846,3764,5.9,0.4,124983,4105,2.2,0.2,93919,8427,4649676,*****,24800,290,62.8,0.1,29804,398,32.3,0.2,15487,342,0.6,0.1,19716,3984,1.7,0.1,31320,3897,0.1,0.1,15578,8407,0.9,0.1,18739,2382,1.7,0.1,15728,3208,4.8,0.1,18541,1008,59.2,0.1,30457,414,34.6,(X),(X),(X),35.9,(X),(X),(X),27.8,(X),(X),(X)
0400000US23,23,Maine,549841,5205,65842,1560,74.2,0.8,66602,1813,25.2,0.7,16209,1680,35.7,0.7,16928,239,6.0,0.4,9543,521,3.8,0.4,2014,227,20.1,0.6,20991,1375,344585,5357,78247,1782,16.8,0.8,45503,2522,29.9,1.1,59976,2644,35.9,0.9,100917,3923,7.3,0.6,70944,5495,8.4,0.6,117958,5551,1.7,0.4,80965,12989,1330089,*****,27978,638,94.8,0.1,28571,655,1.2,0.1,12388,2912,0.6,0.1,16396,2906,1.1,0.1,26355,5285,0.0,0.1,N,N,0.2,0.1,27559,11316,2.1,0.2,14505,2904,1.5,0.1,23980,3391,93.7,0.1,28607,658,24.8,(X),(X),(X),24.4,(X),(X),(X),19.5,(X),(X),(X)
0400000US24,24,Maryland,2165438,8230,97016,829,81.7,0.4,97764,876,23.3,0.4,17234,1017,26.9,0.3,18371,182,4.3,0.2,9885,318,2.5,0.2,3418,337,20.7,0.3,30591,739,1445972,11686,112887,1171,11.3,0.3,56449,1854,31.0,0.6,83538,1965,33.0,0.7,150016,2177,11.2,0.4,92407,2647,9.7,0.4,165949,3736,3.9,0.3,122089,5604,5976407,*****,36338,306,57.4,0.2,42333,445,29.7,0.1,28154,440,0.2,0.1,29238,6302,6.2,0.1,38394,1341,0.0,0.1,33033,11220,3.5,0.2,17170,818,2.9,0.1,20801,1231,9.3,0.1,21181,755,52.4,0.1,44086,453,33.0,(X),(X),(X),33.8,(X),(X),(X),27.0,(X),(X),(X)
0400000US25,25,Massachusetts,2549336,9145,95404,834,78.7,0.3,100351,921,24.8,0.4,21004,1077,29.5,0.3,17442,140,6.4,0.3,9748,223,2.8,0.2,3725,214,16.1,0.3,25703,750,1610581,11929,115057,1157,12.4,0.3,48440,2148,29.1,0.5,89071,2385,34.5,0.5,153719,2193,9.9,0.4,88519,2820,10.6,0.3,163115,3923,3.5,0.2,116895,5256,6745408,*****,37288,310,79.3,0.2,40804,378,7.1,0.1,21725,833,0.2,0.1,19483,3900,6.1,0.1,36117,1369,0.0,0.1,34216,22543,4.1,0.2,15264,834,3.1,0.2,16198,1148,10.8,0.1,16889,486,73.8,0.1,42360,403,32.5,(X),(X),(X),33.5,(X),(X),(X),27.6,(X),(X),(X)
0400000US26,26,Michigan,3834574,12574,66794,414,73.8,0.3,69002,468,21.2,0.2,12269,563,34.2,0.2,18915,109,6.6,0.2,9966,192,3.0,0.2,2597,94,22.6,0.3,21521,333,2485159,14714,79624,623,18.0,0.3,44078,837,32.7,0.4,62393,1001,29.7,0.4,109077,1278,9.2,0.3,72373,1551,8.1,0.2,125059,2583,2.3,0.1,91973,4270,9909877,*****,26613,163,78.9,0.1,28880,198,13.9,0.1,16816,323,0.6,0.1,17428,1335,2.8,0.1,31711,1487,0.0,0.1,36524,28767,1.2,0.1,14590,873,2.6,0.1,12089,954,4.8,0.1,15739,454,75.7,0.1,29384,204,29.9,(X),(X),(X),30.0,(X),(X),(X),24.1,(X),(X),(X)
0400000US27,27,Minnesota,2129195,6975,81824,772,80.2,0.3,83945,825,24.1,0.3,16206,894,28.3,0.3,18626,146,4.2,0.2,9788,236,3.6,0.2,2493,158,16.2,0.3,22041,486,1369594,10930,98701,1040,12.6,0.3,52127,1976,26.8,0.6,74305,1618,40.3,0.6,122204,1672,7.7,0.3,84428,5113,10.4,0.4,136115,3254,2.2,0.2,106071,8394,5457173,*****,32638,280,84.4,0.1,35112,298,5.7,0.1,16057,1067,1.0,0.1,18388,1959,4.6,0.1,27974,1459,0.0,0.1,33174,33349,1.6,0.1,14979,1814,2.6,0.1,13514,1130,5.1,0.1,15611,1085,81.3,0.1,35806,296,24.9,(X),(X),(X),24.8,(X),(X),(X),20.9,(X),(X),(X)
0400000US28,28,Mississippi,1095823,8793,54887,832,71.8,0.5,58864,983,12.9,0.4,13748,1937,33.7,0.5,16204,223,8.2,0.4,8750,295,2.7,0.2,2846,386,18.4,0.5,19561,581,738463,9100,64810,1167,19.4,0.6,31611,1292,36.4,0.9,53598,1942,27.2,0.9,94205,2722,9.4,0.6,63372,2993,5.5,0.5,108245,5783,2.0,0.3,76386,5779,2994079,*****,21036,302,58.8,0.1,25920,473,37.8,0.2,13877,341,0.4,0.1,16696,2949,0.8,0.1,27300,5759,0.0,0.1,17512,14705,0.8,0.1,14086,2655,1.3,0.1,10253,1781,2.7,0.1,13164,1312,57.2,0.1,26263,468,32.9,(X),(X),(X),34.5,(X),(X),(X),25.6,(X),(X),(X)
0400000US29,29,Missouri,2354809,12290,65169,652,75.5,0.4,67297,709,20.1,0.4,13967,999,32.6,0.4,17648,145,5.7,0.2,9253,199,2.2,0.2,2279,172,19.4,0.4,21258,611,1508816,13340,78263,782,16.3,0.4,42725,1469,31.8,0.5,61301,1331,33.4,0.7,102682,1533,8.6,0.3,71047,2995,7.9,0.3,121246,3769,2.0,0.2,91573,8507,6063589,*****,26126,251,82.3,0.1,27760,300,11.7,0.1,17779,601,0.4,0.1,19045,1685,1.8,0.1,32867,2872,0.1,0.1,34839,11257,1.2,0.1,13574,1423,2.5,0.1,13777,1383,3.8,0.1,16135,1071,79.9,0.1,28047,299,29.4,(X),(X),(X),30.0,(X),(X),(X),24.2,(X),(X),(X)
0400000US30,30,Montana,410962,3391,62309,1191,75.7,0.9,61118,1365,25.4,1.0,18944,2057,32.9,0.8,17364,348,4.7,0.4,8892,411,2.1,0.3,2503,361,18.0,0.7,21651,1133,251176,5144,75858,1590,16.4,0.9,49541,3826,29.2,1.1,57678,2769,39.1,1.2,94645,2494,7.5,0.8,68342,5150,6.7,0.6,117196,6879,1.2,0.3,83420,15852,1023579,*****,25989,438,89.4,0.2,27475,474,0.6,0.1,12964,2633,6.8,0.2,12632,1012,0.8,0.1,19553,6222,0.0,0.1,8309,6150,0.3,0.1,14826,3482,2.1,0.2,14182,2749,3.4,0.1,15881,3541,86.7,0.1,27799,471,31.4,(X),(X),(X),31.2,(X),(X),(X),27.0,(X),(X),(X)
0400000US31,31,Nebraska,740765,3795,68359,929,81.3,0.5,68616,992,23.4,0.6,12793,1159,28.3,0.4,17981,286,4.1,0.3,9015,374,2.2,0.3,2639,280,14.4,0.4,20001,708,480317,5426,81074,1245,11.1,0.5,44822,2426,28.0,0.8,58560,2076,41.7,0.9,100781,1818,8.1,0.5,64199,2736,9.2,0.5,118842,4255,1.9,0.2,81919,6463,1881503,*****,27446,352,88.3,0.3,28912,361,4.7,0.2,17714,2302,1.0,0.1,11389,2230,2.1,0.1,21801,2648,0.1,0.1,24960,14002,1.6,0.2,14906,1593,2.3,0.2,11843,1494,10.1,0.1,13597,545,80.4,0.1,30379,382,27.7,(X),(X),(X),27.5,(X),(X),(X),22.2,(X),(X),(X)
0400000US32,32,Nevada,1021519,6553,67029,874,78.2,0.5,66266,916,16.6,0.5,19456,1849,29.1,0.4,17939,262,4.0,0.3,9964,546,3.1,0.2,3033,287,18.6,0.5,26213,1238,642461,7985,76885,1386,15.5,0.6,51225,2355,36.2,1.0,62744,2211,27.3,0.8,100341,2592,10.7,0.5,71912,3364,6.8,0.5,116708,5749,3.5,0.4,92325,5189,2839099,*****,25773,325,68.0,0.4,28815,434,8.6,0.1,19004,1011,1.1,0.1,20130,2297,7.8,0.2,25136,1070,0.7,0.1,19271,3186,9.5,0.4,15088,675,4.4,0.3,18394,3547,27.8,*****,15686,396,51.3,0.1,32868,548,33.6,(X),(X),(X),34.1,(X),(X),(X),27.2,(X),(X),(X)
0400000US33,33,New Hampshire,519756,4605,86622,1517,80.5,0.7,86758,1697,25.1,0.8,18321,2600,31.8,0.6,18700,345,4.3,0.4,9727,579,2.6,0.3,3248,589,18.2,0.7,24484,1512,345901,5099,101152,2041,11.7,0.7,54727,4414,30.9,1.1,79487,4193,36.2,1.2,124744,3769,8.3,0.8,80683,4726,10.8,0.9,148369,7107,2.1,0.3,110312,17715,1326813,*****,34691,569,93.4,0.2,35411,552,1.3,0.2,21431,2934,0.2,0.1,24288,8283,2.6,0.2,31517,5012,0.0,0.1,N,N,0.5,0.1,19681,4428,2.1,0.2,18731,5413,3.2,0.1,19953,3069,91.2,0.1,35791,585,26.7,(X),(X),(X),26.1,(X),(X),(X),20.9,(X),(X),(X)
