GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC01_EST_VC03,HC01_MOE_VC03,HC02_EST_VC03,HC02_MOE_VC03,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC01_EST_VC11,HC01_MOE_VC11,HC02_EST_VC11,HC02_MOE_VC11,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC01_EST_VC14,HC01_MOE_VC14,HC02_EST_VC14,HC02_MOE_VC14,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC01_EST_VC20,HC01_MOE_VC20,HC02_EST_VC20,HC02_MOE_VC20,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC01_EST_VC28,HC01_MOE_VC28,HC02_EST_VC28,HC02_MOE_VC28,HC01_EST_VC30,HC01_MOE_VC30,HC02_EST_VC30,HC02_MOE_VC30,HC01_EST_VC31,HC01_MOE_VC31,HC02_EST_VC31,HC02_MOE_VC31,HC01_EST_VC34,HC01_MOE_VC34,HC02_EST_VC34,HC02_MOE_VC34,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36
0400000US13,13,Georgia,3546965,15286,67134,645,78.7,0.3,68870,696,16.6,0.3,14909,957,27.4,0.3,16861,144,5.3,0.2,8703,195,2.1,0.1,3101,222,16.5,0.3,24641,793,2389803,16893,77789,740,15.2,0.3,40657,1725,36.6,0.5,62285,1406,30.6,0.5,108163,1686,8.9,0.3,71202,2932,6.3,0.3,115810,3332,2.4,0.2,86850,4299,9992167,*****,24923,219,60.4,0.2,29426,324,31.0,0.1,17802,281,0.2,0.1,20010,3259,3.6,0.1,26739,1262,0.0,0.1,17572,4502,2.7,0.2,12721,1221,2.1,0.1,13721,1176,9.1,0.1,13598,557,54.6,0.1,31025,329,34.7,(X),(X),(X),35.6,(X),(X),(X),27.2,(X),(X),(X)
0400000US15,15,Hawaii,450120,4406,86783,1817,80.9,0.7,82773,1801,29.6,1.0,18790,2874,33.2,0.6,18086,370,4.3,0.4,8339,444,4.0,0.4,3904,386,22.4,0.8,27748,1369,311203,4720,97904,2151,12.3,0.8,61095,8210,29.8,1.3,78988,4224,32.4,1.4,110546,3632,9.5,0.8,89680,7244,10.5,0.8,143347,5614,5.5,0.6,136283,8755,1404054,*****,29577,558,25.6,0.3,39122,1220,2.2,0.2,28878,3747,0.2,0.1,28004,7959,37.8,0.8,31843,874,9.8,0.4,19859,1516,1.0,0.2,31309,7481,23.5,0.8,19590,1054,9.8,*****,19422,1243,23.0,0.1,40664,1287,33.9,(X),(X),(X),35.1,(X),(X),(X),28.6,(X),(X),(X)
0400000US16,16,Idaho,588489,5467,60665,1365,78.3,0.7,59701,1417,22.1,0.8,13995,1862,30.7,0.5,17202,305,5.1,0.5,9985,539,3.4,0.4,2020,244,18.0,0.7,21488,1313,410061,6537,70027,1571,14.5,0.7,44575,3322,33.7,1.3,59541,2659,35.0,1.3,85603,2851,7.5,0.6,65255,4082,7.9,0.6,94444,3748,1.5,0.3,81824,13239,1612136,*****,22652,499,91.5,0.4,23377,555,0.6,0.1,18500,8688,1.2,0.1,14080,2474,1.5,0.1,23922,3916,0.1,0.1,9892,3411,2.6,0.4,12469,1745,2.4,0.3,11291,1742,11.8,*****,12451,584,83.2,0.1,24430,571,30.0,(X),(X),(X),30.2,(X),(X),(X),23.4,(X),(X),(X)
0400000US17,17,Illinois,4783421,13914,78009,561,78.8,0.2,80830,680,22.5,0.2,15733,814,27.5,0.2,17566,135,4.7,0.1,9674,207,2.6,0.1,3392,164,16.7,0.2,25119,426,3128369,16865,92356,781,13.3,0.3,45368,1284,32.4,0.3,71499,1355,32.2,0.3,122339,1643,9.4,0.2,80204,2310,9.5,0.2,136952,2614,3.1,0.1,101680,4994,12882135,*****,29856,223,72.7,0.2,33613,265,14.2,0.1,17578,346,0.2,0.1,21887,4555,4.9,0.1,33636,1180,0.0,0.1,31698,7613,5.7,0.2,15185,646,2.2,0.1,15598,1227,16.4,0.1,16346,395,62.7,0.1,36216,297,32.0,(X),(X),(X),32.6,(X),(X),(X),25.4,(X),(X),(X)
0400000US18,18,Indiana,2498395,10688,63249,646,77.5,0.4,65192,744,19.4,0.3,12411,1062,30.6,0.3,17902,136,5.0,0.2,9737,244,2.0,0.1,2815,245,18.7,0.3,17046,550,1647941,12570,74596,907,14.9,0.4,37801,1169,33.5,0.6,58684,1667,33.2,0.6,98304,1565,8.5,0.3,64342,2123,8.1,0.3,118402,5455,1.8,0.2,89970,6025,6570902,*****,24796,258,84.2,0.2,26427,285,9.2,0.1,16060,608,0.2,0.1,18221,2446,1.8,0.1,28435,4319,0.0,0.1,20074,15451,2.5,0.1,12068,742,2.2,0.1,10705,1391,6.4,0.1,14836,1999,80.6,0.1,26849,256,28.0,(X),(X),(X),27.8,(X),(X),(X),22.4,(X),(X),(X)
0400000US19,19,Iowa,1236209,7287,68075,829,79.1,0.4,68041,883,26.2,0.6,14872,1169,30.3,0.4,17755,170,4.2,0.2,9652,307,2.6,0.2,2556,216,16.7,0.4,19072,919,793749,7802,82025,1235,13.3,0.5,46837,2113,28.2,0.7,62573,2355,40.6,0.7,101307,1934,7.3,0.4,65269,2910,9.1,0.4,119558,4693,1.5,0.2,90407,8200,3090416,*****,27740,333,91.4,0.2,28848,357,3.3,0.1,14076,1830,0.2,0.1,15855,3620,2.1,0.1,25738,2232,0.1,0.1,12208,6456,1.2,0.2,13000,1382,1.7,0.2,10341,1389,5.4,0.1,14726,948,87.5,0.1,29440,355,28.2,(X),(X),(X),27.5,(X),(X),(X),23.2,(X),(X),(X)
0400000US20,20,Kansas,1113729,6143,68827,1270,80.1,0.4,68960,1284,24.1,0.6,14851,1923,29.1,0.4,17792,193,4.2,0.3,8436,324,2.4,0.2,3379,375,16.2,0.4,20319,1550,735596,7493,82863,1823,12.3,0.5,43796,2275,31.6,0.7,67411,3460,38.1,0.8,101485,2453,7.8,0.5,74848,5189,8.5,0.4,118355,3949,1.8,0.2,92911,7692,2893957,*****,27175,498,85.6,0.3,28776,586,5.8,0.1,17299,801,0.8,0.1,23168,3770,2.5,0.1,25370,2820,0.0,0.1,13742,4241,1.9,0.2,13934,1125,3.3,0.2,13309,1427,11.1,0.1,13640,565,77.1,0.1,30430,623,28.6,(X),(X),(X),28.4,(X),(X),(X),22.5,(X),(X),(X)
0400000US21,21,Kentucky,1705623,9376,59323,837,73.0,0.5,61793,973,17.6,0.4,14020,1758,33.8,0.4,16372,165,7.7,0.3,8454,210,2.5,0.2,2863,268,19.9,0.4,20954,729,1139596,10907,70000,1057,19.3,0.5,35039,1052,34.0,0.7,57024,1896,31.0,0.6,95927,1878,7.8,0.4,70487,4331,6.3,0.3,113119,3866,1.6,0.1,91724,11419,4395295,*****,23668,325,87.7,0.1,24593,361,8.0,0.1,17128,724,0.2,0.1,15371,3264,1.2,0.1,28871,3541,0.0,0.1,17201,9061,0.9,0.1,12858,1504,2.0,0.2,11759,1145,3.3,0.1,14094,1187,85.7,0.1,24831,371,29.8,(X),(X),(X),29.7,(X),(X),(X),23.5,(X),(X),(X)
0400000US22,22,Louisiana,1728149,9677,63132,788,76.5,0.5,66277,902,16.9,0.4,15844,1275,29.0,0.4,15358,158,7.4,0.4,8812,230,1.4,0.1,2938,319,15.8,0.4,22126,906,1129437,12269,74454,1034,15.9,0.5,30844,1192,37.7,0.6,57834,1484,28.7,0.6,108517,2487,9.7,0.5,72268,3215,5.8,0.4,129550,5481,2.2,0.2,94560,8682,4625470,*****,24695,334,62.9,0.2,29937,422,32.3,0.1,15340,446,0.6,0.1,19069,2954,1.6,0.1,24172,3453,0.0,0.1,N,N,1.0,0.1,17488,2514,1.7,0.1,12923,1372,4.7,0.1,19164,1139,59.5,0.1,30460,434,35.6,(X),(X),(X),36.7,(X),(X),(X),28.2,(X),(X),(X)
0400000US23,23,Maine,547686,5711,62579,1107,74.9,0.7,62735,1295,26.1,0.8,13446,1609,35.1,0.6,16461,265,6.6,0.5,9736,553,4.2,0.4,2595,314,19.5,0.6,21340,1567,338609,6098,74950,1653,16.6,0.8,41346,2452,31.7,1.1,58320,2906,35.5,1.0,96746,3101,7.1,0.7,68942,6222,7.6,0.7,117335,4768,1.5,0.3,93914,16204,1328302,*****,26630,498,94.9,0.1,27167,518,1.0,0.1,16291,6388,0.6,0.1,15776,2866,1.1,0.1,27146,5762,0.0,0.1,N,N,0.3,0.1,14484,3997,2.1,0.2,12140,1725,1.4,0.1,15295,3039,93.9,0.1,27282,518,25.9,(X),(X),(X),26.2,(X),(X),(X),20.8,(X),(X),(X)
0400000US24,24,Maryland,2161680,8942,96032,845,82.2,0.3,96562,872,24.2,0.4,16718,1054,26.3,0.3,17674,190,4.3,0.2,9134,248,2.5,0.2,3866,330,20.2,0.4,30678,845,1443796,11656,111628,1184,10.8,0.4,52472,2107,31.2,0.6,82496,2071,33.1,0.6,148691,2300,11.4,0.4,92871,2756,9.8,0.3,163558,4518,3.6,0.2,118218,4771,5928814,*****,36177,299,57.6,0.2,42348,491,29.6,0.2,27858,372,0.3,0.1,22537,4299,6.0,0.1,37973,1645,0.1,0.1,24600,7250,3.6,0.2,17387,784,2.9,0.2,19414,1511,9.0,0.1,21901,770,53.2,0.1,43718,529,32.1,(X),(X),(X),32.9,(X),(X),(X),26.3,(X),(X),(X)
0400000US25,25,Massachusetts,2536321,9232,91842,876,78.6,0.3,96455,972,25.9,0.4,18642,1133,28.9,0.3,17454,135,6.3,0.3,9627,215,3.2,0.2,4168,244,15.9,0.3,25245,717,1620802,11444,109890,1156,12.7,0.4,48388,2752,29.2,0.5,84011,2350,34.0,0.5,146132,2279,10.3,0.4,89612,3946,10.8,0.4,155246,3550,3.1,0.2,118258,8058,6692824,*****,35879,338,79.6,0.2,39079,385,7.1,0.1,21382,724,0.2,0.1,19637,2886,5.8,0.1,35200,1322,0.0,0.1,29732,9994,4.3,0.2,14866,879,3.0,0.1,17366,1378,10.5,*****,17288,724,74.6,0.1,40342,380,32.9,(X),(X),(X),33.5,(X),(X),(X),27.4,(X),(X),(X)
0400000US26,26,Michigan,3832466,10485,65134,490,73.7,0.3,67079,592,21.6,0.2,12736,569,33.6,0.2,18330,113,6.4,0.2,9449,195,3.5,0.1,2634,97,22.5,0.2,21413,385,2484558,15688,77747,649,18.1,0.3,43810,1021,33.4,0.4,61537,1092,29.8,0.4,106345,1313,8.7,0.2,68764,1666,8.0,0.2,122229,2545,2.1,0.1,90594,3627,9895622,*****,25918,198,79.1,0.1,28011,199,13.9,0.1,16949,470,0.5,0.1,17449,1444,2.7,0.1,29796,1500,0.0,0.1,41807,23581,1.0,0.1,14811,1498,2.7,0.1,12651,962,4.7,0.1,14887,511,75.9,0.1,28528,206,30.0,(X),(X),(X),30.0,(X),(X),(X),23.9,(X),(X),(X)
0400000US27,27,Minnesota,2119954,6871,78537,697,80.6,0.3,80075,769,25.0,0.4,14627,984,27.9,0.3,17923,140,3.8,0.2,9430,254,3.5,0.2,2849,180,15.9,0.3,22083,573,1372189,10600,93216,1025,12.1,0.3,51081,2027,27.1,0.5,71619,1764,41.1,0.5,114512,1689,7.8,0.3,75682,2542,9.9,0.3,127878,2429,1.9,0.2,101317,7824,5420380,*****,31358,279,84.8,0.1,33810,276,5.4,0.1,16524,1286,1.1,0.1,16146,1359,4.3,0.1,24367,1222,0.0,0.1,13885,6761,1.6,0.1,12999,1268,2.7,0.1,12828,1187,4.9,0.1,15291,830,81.9,0.1,34390,277,25.7,(X),(X),(X),25.2,(X),(X),(X),21.1,(X),(X),(X)
0400000US28,28,Mississippi,1091002,7807,52780,834,72.7,0.7,55756,1011,12.8,0.5,11915,1524,33.3,0.6,15647,247,7.8,0.3,8578,271,3.1,0.3,2853,282,18.3,0.5,19520,870,745079,9844,61720,1051,19.2,0.8,29665,1303,37.0,0.9,49123,1748,26.9,0.8,92751,2413,9.4,0.6,57732,2516,5.7,0.4,104872,3657,1.7,0.3,83482,8030,2991207,*****,20156,323,59.0,0.2,24861,477,37.7,0.2,13334,374,0.4,0.1,8375,1517,0.9,0.1,23345,4814,0.0,0.1,N,N,0.8,0.1,11572,2698,1.1,0.1,10021,2139,2.7,0.1,13417,1704,57.4,0.1,25180,485,32.8,(X),(X),(X),33.9,(X),(X),(X),25.8,(X),(X),(X)
0400000US29,29,Missouri,2362853,9949,63241,594,76.7,0.3,64743,683,20.9,0.4,12594,769,31.8,0.3,17025,149,5.2,0.2,8805,203,2.5,0.1,2742,208,19.2,0.3,20413,612,1523085,12213,75392,864,15.9,0.4,40471,1335,32.9,0.7,58397,1439,33.0,0.6,100113,1771,8.4,0.3,69771,2802,7.9,0.3,115659,3169,1.9,0.2,90094,6318,6044171,*****,25384,245,82.8,0.1,27096,277,11.5,0.1,16692,436,0.4,0.1,21537,4098,1.7,0.1,27005,2434,0.1,0.1,33407,28917,1.1,0.1,14224,2164,2.5,0.1,12583,1263,3.8,0.1,15266,967,80.4,0.1,27411,290,29.7,(X),(X),(X),30.4,(X),(X),(X),24.5,(X),(X),(X)
0400000US30,30,Montana,406288,3840,62831,1488,76.7,0.8,61787,1537,27.9,0.9,15681,1953,31.9,0.6,17159,322,5.1,0.5,9368,502,2.0,0.3,2572,377,18.4,0.8,21188,1069,256091,4820,76361,2089,15.1,0.9,47317,4001,31.3,1.3,61506,4334,37.5,1.4,94904,3530,6.2,0.7,65529,6820,7.7,0.6,107142,5154,2.2,0.4,94282,12901,1015165,*****,26054,593,89.1,0.2,27583,632,0.3,0.1,18193,6442,6.8,0.3,11569,987,0.6,0.1,24851,4976,0.0,0.1,25949,10162,0.5,0.1,21733,10831,2.6,0.3,13468,3295,3.3,0.1,15877,3333,87.0,0.1,27845,657,30.5,(X),(X),(X),31.0,(X),(X),(X),25.7,(X),(X),(X)
0400000US31,31,Nebraska,730579,4441,67854,959,81.8,0.5,66949,985,23.5,0.6,16672,1700,28.1,0.4,17512,283,3.7,0.2,8675,358,2.1,0.2,2578,325,14.0,0.5,18696,737,475000,5447,81433,1213,11.1,0.5,47825,3035,28.9,0.9,61511,2377,40.5,0.8,98834,1779,7.7,0.5,64093,3338,9.6,0.5,121366,6669,2.2,0.3,79268,6645,1868516,*****,27093,394,88.3,0.3,28486,428,4.6,0.2,16698,1281,0.8,0.1,12510,2402,2.0,0.1,25383,3025,0.1,0.1,24384,21702,1.9,0.3,14770,1662,2.3,0.2,11144,1476,9.8,0.1,12436,693,81.0,0.1,29987,471,26.4,(X),(X),(X),26.4,(X),(X),(X),21.1,(X),(X),(X)
0400000US32,32,Nevada,1002571,7173,67949,1152,78.6,0.5,67355,1250,16.8,0.4,20083,2934,28.3,0.5,17347,260,4.2,0.3,10093,416,3.1,0.3,2819,318,18.0,0.5,26344,918,639825,9575,76978,1545,14.9,0.6,47814,2582,35.9,1.0,61813,2796,28.9,0.9,101930,3185,10.1,0.6,70150,2617,7.4,0.5,116329,5146,2.8,0.3,89460,5394,2790136,*****,25918,459,68.3,0.6,29277,667,8.4,0.2,18862,1404,1.1,0.1,17042,1604,7.7,0.2,26324,1295,0.7,0.1,16778,2418,9.6,0.6,14012,768,4.2,0.2,15587,1363,27.5,*****,14928,491,52.1,0.1,33483,772,34.2,(X),(X),(X),34.9,(X),(X),(X),27.1,(X),(X),(X)
0400000US33,33,New Hampshire,519246,4617,82393,1700,80.6,0.7,82133,1858,25.6,0.8,17851,2487,31.5,0.6,18282,375,4.3,0.4,9631,649,2.8,0.4,2671,392,17.7,0.5,23118,1400,347272,6740,96438,2380,12.5,0.8,49151,3386,30.2,1.2,78197,4156,36.5,1.2,118286,3909,7.8,0.8,81884,8363,10.5,0.7,139737,7976,2.6,0.5,98602,8589,1323459,*****,33269,632,93.4,0.3,33976,664,1.2,0.2,25859,9638,0.2,0.1,17247,4607,2.4,0.1,28568,3525,0.0,0.1,N,N,0.8,0.2,18714,4646,1.9,0.2,17356,3667,3.2,0.1,18399,2831,91.4,0.2,34316,676,27.1,(X),(X),(X),27.2,(X),(X),(X),21.2,(X),(X),(X)
