GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC01_EST_VC03,HC01_MOE_VC03,HC02_EST_VC03,HC02_MOE_VC03,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC01_EST_VC11,HC01_MOE_VC11,HC02_EST_VC11,HC02_MOE_VC11,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC01_EST_VC14,HC01_MOE_VC14,HC02_EST_VC14,HC02_MOE_VC14,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC01_EST_VC20,HC01_MOE_VC20,HC02_EST_VC20,HC02_MOE_VC20,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC01_EST_VC28,HC01_MOE_VC28,HC02_EST_VC28,HC02_MOE_VC28,HC01_EST_VC30,HC01_MOE_VC30,HC02_EST_VC30,HC02_MOE_VC30,HC01_EST_VC31,HC01_MOE_VC31,HC02_EST_VC31,HC02_MOE_VC31,HC01_EST_VC34,HC01_MOE_VC34,HC02_EST_VC34,HC02_MOE_VC34,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36
0400000US12,12,Florida,7463184,23147,70462,470,72.1,0.2,70475,543,21.5,0.2,26377,908,37.0,0.2,18809,101,5.2,0.1,9400,144,2.0,0.1,2427,128,19.9,0.2,25845,372,4806611,27227,82319,698,20.6,0.3,55940,1046,34.1,0.4,68097,1106,27.0,0.3,113327,1719,9.5,0.2,71569,1697,6.3,0.2,125009,2810,2.4,0.1,93864,3622,20271272,*****,27697,180,75.8,0.1,30582,205,16.2,0.1,17012,284,0.2,0.1,24173,2811,2.7,0.1,28922,1212,0.1,0.1,15702,4117,2.6,0.1,19289,869,2.5,0.1,17414,1424,24.5,0.1,19753,281,55.1,0.1,34533,292,38.0,(X),(X),(X),38.4,(X),(X),(X),30.5,(X),(X),(X)
0400000US13,13,Georgia,3656407,14418,71555,669,78.7,0.3,72837,782,16.4,0.3,18534,1317,28.8,0.3,17968,159,5.3,0.2,9093,197,1.6,0.1,2473,188,17.1,0.3,24461,595,2466415,18717,82574,872,14.8,0.3,45020,1756,35.8,0.6,64637,1330,30.6,0.5,113857,1535,9.4,0.3,76399,3276,6.9,0.3,122440,2592,2.6,0.2,92005,4765,10214860,*****,26810,261,59.5,0.2,31583,368,31.3,0.1,19229,328,0.3,0.1,19820,4237,3.8,0.1,30020,1618,0.0,0.1,17259,4992,2.8,0.2,16036,3414,2.3,0.1,15229,1438,9.3,0.1,15400,661,53.7,0.1,33179,378,37.2,(X),(X),(X),38.2,(X),(X),(X),28.8,(X),(X),(X)
0400000US15,15,Hawaii,445936,4817,92496,1793,81.1,0.8,87761,1738,28.4,0.8,21028,2313,34.7,0.8,18437,372,4.4,0.4,8693,574,3.0,0.3,4321,410,24.0,0.9,29264,1297,309386,5548,104064,1942,12.0,0.9,59035,3191,29.9,1.3,78399,3726,30.6,1.1,121039,3371,10.6,0.8,101143,5430,11.0,0.8,156934,7006,5.9,0.5,144133,8278,1431603,*****,31052,481,26.0,0.3,40010,1281,2.1,0.1,32419,2761,0.3,0.1,29633,7824,37.1,0.7,33442,809,9.4,0.4,20619,1240,0.7,0.1,30080,4224,24.5,0.8,21833,906,10.4,*****,20209,1021,22.8,0.1,42441,1316,38.7,(X),(X),(X),40.0,(X),(X),(X),31.9,(X),(X),(X)
0400000US16,16,Idaho,597421,4571,63921,1432,76.5,0.8,63148,1582,21.3,0.8,17681,2611,31.8,0.6,18741,391,5.1,0.5,9942,565,3.1,0.4,2446,437,19.8,0.8,21132,906,400347,7093,75766,1802,16.1,0.8,47066,2341,32.0,1.2,64940,3699,34.3,1.1,91691,3030,6.9,0.6,69372,6360,8.8,0.6,109000,11052,1.9,0.4,82747,9169,1654930,*****,24273,557,91.5,0.3,24935,564,0.5,0.1,19372,7431,1.4,0.2,15155,2010,1.3,0.1,25470,3551,0.1,0.1,12651,7851,2.3,0.3,15658,1846,2.9,0.2,15340,6307,12.1,0.1,12933,658,82.6,0.1,26243,636,32.3,(X),(X),(X),31.7,(X),(X),(X),25.9,(X),(X),(X)
0400000US17,17,Illinois,4794523,12954,82699,553,78.5,0.2,85228,649,22.1,0.2,18526,861,28.5,0.2,18256,121,4.7,0.1,9563,222,2.4,0.1,2953,147,17.7,0.2,27638,650,3099463,16945,97998,751,13.3,0.3,51449,1475,32.2,0.4,75818,1335,31.9,0.4,131654,1672,9.9,0.2,83027,2264,9.5,0.2,139391,2760,3.3,0.2,103027,3404,12859995,*****,31867,219,71.8,0.2,35754,280,14.3,0.1,19839,518,0.2,0.1,20704,2476,5.2,0.1,36416,1123,0.0,0.1,24280,5389,6.0,0.2,16080,435,2.3,0.1,17579,1181,16.9,0.1,17532,393,61.8,0.1,38542,292,35.8,(X),(X),(X),37.0,(X),(X),(X),28.6,(X),(X),(X)
0400000US18,18,Indiana,2515143,11611,67065,653,77.4,0.3,68708,753,18.9,0.4,14953,1093,31.6,0.3,18982,155,5.2,0.2,9848,233,1.8,0.1,2732,194,19.7,0.3,17659,421,1633695,12071,80050,885,14.7,0.4,44070,1887,33.3,0.6,63380,1836,33.0,0.6,103180,1548,8.7,0.3,71630,2631,8.3,0.4,124432,3975,1.8,0.2,94211,5933,6619680,*****,26396,263,84.0,0.1,27907,259,9.1,0.1,17611,572,0.2,0.1,18887,2940,2.1,0.1,33403,3327,0.0,0.1,14347,8017,2.1,0.2,14890,1172,2.4,0.1,11816,1462,6.6,0.1,15453,696,79.9,0.1,28521,268,34.0,(X),(X),(X),33.8,(X),(X),(X),26.9,(X),(X),(X)
0400000US19,19,Iowa,1247249,6782,70036,857,79.1,0.3,69947,938,24.3,0.5,15582,1153,31.2,0.4,18519,180,4.5,0.3,9538,297,2.2,0.2,2407,244,17.1,0.3,20252,960,796799,8505,84151,1067,13.0,0.4,51475,2663,28.6,0.7,64704,2147,40.7,0.8,102281,1677,7.1,0.4,68355,4286,9.2,0.4,120999,3589,1.5,0.2,95483,14514,3123899,*****,28628,328,90.5,0.2,29973,335,3.4,0.1,15035,1541,0.4,0.1,15821,3070,2.2,0.1,21578,2549,0.1,0.1,15230,5657,1.5,0.2,15089,1548,1.9,0.1,11315,1590,5.6,0.1,13791,800,86.8,0.1,30674,342,34.0,(X),(X),(X),33.1,(X),(X),(X),27.8,(X),(X),(X)
0400000US20,20,Kansas,1111582,6565,73069,1125,79.3,0.5,72722,1113,23.2,0.5,19871,2113,29.8,0.4,18796,232,4.2,0.3,9235,324,1.6,0.2,2384,278,16.7,0.4,20990,897,720780,8954,88461,1644,12.5,0.5,54276,4073,31.2,0.7,68153,2743,38.1,0.7,110729,3593,8.0,0.5,74302,3265,8.4,0.4,124437,4186,1.9,0.2,102186,6369,2911641,*****,28852,427,84.7,0.3,30533,469,5.9,0.2,21002,1715,0.9,0.1,19025,3563,2.9,0.1,27582,2814,0.1,0.1,20564,7499,2.3,0.2,16431,1661,3.2,0.2,11988,1511,11.6,0.1,14927,737,76.4,0.1,32208,485,32.4,(X),(X),(X),32.8,(X),(X),(X),26.0,(X),(X),(X)
0400000US21,21,Kentucky,1716168,8844,62596,754,72.7,0.4,64643,744,17.2,0.4,18913,2181,34.9,0.4,17063,160,8.0,0.3,8645,179,2.0,0.2,2725,198,20.4,0.4,21578,748,1131839,10422,73919,952,19.4,0.4,38259,1489,33.7,0.7,60323,1897,30.0,0.5,101053,2016,8.3,0.4,71941,3561,6.8,0.3,122015,4284,1.7,0.2,87507,5810,4425092,*****,25082,308,87.4,0.1,25942,317,8.0,0.1,19689,1205,0.2,0.1,20150,5095,1.3,0.1,31824,4918,0.1,0.1,16706,5146,0.9,0.1,11503,1219,2.1,0.1,12098,1864,3.3,0.1,15758,1645,85.2,0.1,26151,320,33.8,(X),(X),(X),34.2,(X),(X),(X),26.5,(X),(X),(X)
0400000US22,22,Louisiana,1737908,9569,64895,829,75.5,0.5,68286,934,15.4,0.4,19226,1899,30.9,0.4,16142,191,7.0,0.4,8905,216,1.4,0.1,2426,254,16.8,0.4,21379,531,1108586,12393,77771,1187,16.2,0.5,36779,1590,38.0,0.7,61795,1837,28.0,0.7,112617,2592,9.7,0.5,72859,3079,6.3,0.4,129066,4775,1.8,0.2,88989,5903,4670724,*****,25456,314,62.4,0.2,30792,443,32.2,0.2,16033,357,0.5,0.1,20176,3332,1.7,0.1,27768,3125,0.0,0.1,24268,16428,1.1,0.1,18404,2194,2.1,0.2,14171,1545,4.9,0.1,18386,1084,59.0,0.1,31499,447,38.3,(X),(X),(X),39.6,(X),(X),(X),30.7,(X),(X),(X)
0400000US23,23,Maine,545226,5325,67135,1537,73.8,0.8,67579,1644,25.4,0.8,16533,2287,37.3,0.7,16893,255,7.0,0.5,8909,399,4.0,0.4,2326,624,20.8,0.6,21489,1199,342926,5736,80726,2317,17.1,0.7,46540,3923,30.3,1.1,67073,4685,35.6,1.0,99778,3925,7.6,0.6,73358,5694,7.9,0.5,125014,5976,1.5,0.3,96912,15976,1329328,*****,28437,634,94.6,0.1,29112,666,1.1,0.1,12997,3166,0.7,0.1,17071,4013,1.0,0.1,24946,4485,0.0,0.1,20552,11480,0.2,0.1,19773,6244,2.3,0.2,14001,2027,1.5,0.1,16479,2570,93.6,0.1,29243,666,30.6,(X),(X),(X),30.0,(X),(X),(X),24.3,(X),(X),(X)
0400000US24,24,Maryland,2177934,7798,99957,842,81.3,0.3,100657,951,23.3,0.3,19592,1382,27.5,0.4,18728,184,4.5,0.2,9958,295,2.2,0.1,2939,263,20.9,0.4,31771,721,1454839,12340,116057,1045,11.3,0.4,57038,2029,30.3,0.6,87455,2037,33.5,0.5,152990,2354,11.2,0.4,96234,2840,10.1,0.4,165272,4342,3.6,0.3,121749,8001,6006401,*****,37522,294,56.5,0.2,44016,444,29.5,0.2,29120,517,0.3,0.1,26688,5098,6.4,0.1,40076,1851,0.0,0.1,31023,7383,4.2,0.2,18194,852,3.1,0.2,20809,1728,9.5,0.1,21455,705,51.9,0.1,45722,477,37.0,(X),(X),(X),37.6,(X),(X),(X),29.8,(X),(X),(X)
0400000US25,25,Massachusetts,2559951,9181,97586,872,78.9,0.4,101709,983,25.3,0.3,21626,1224,29.7,0.3,17971,183,6.1,0.3,9970,237,2.6,0.1,3986,261,16.4,0.3,27438,898,1613404,12989,116983,1177,12.5,0.4,52107,2213,28.7,0.6,92034,2347,34.3,0.6,153704,2362,10.3,0.4,93681,3248,10.8,0.4,164112,3253,3.4,0.2,116096,6052,6794422,*****,38130,335,79.1,0.2,41556,383,7.3,0.1,22765,1010,0.2,0.1,22463,4608,6.3,0.1,36470,1760,0.0,0.1,11962,5897,4.1,0.2,16977,703,2.9,0.1,18543,1538,11.2,0.1,18345,632,73.0,0.1,43285,409,37.3,(X),(X),(X),38.4,(X),(X),(X),30.6,(X),(X),(X)
0400000US26,26,Michigan,3858532,11041,69492,463,74.0,0.2,70983,566,21.5,0.2,15939,800,34.5,0.2,19185,98,6.3,0.2,9831,152,2.7,0.1,2450,119,22.5,0.2,22429,496,2479724,12956,82711,667,17.8,0.3,47578,1191,32.7,0.4,65617,1042,29.6,0.4,111702,1299,9.3,0.3,74404,1746,8.4,0.2,127025,1948,2.3,0.2,97216,3649,9922576,*****,27865,184,78.6,0.1,30171,214,13.9,0.1,18008,458,0.5,0.1,21002,1818,3.0,0.1,33123,1409,0.0,0.1,17981,6097,1.2,0.1,16466,1965,2.7,0.1,12555,770,4.9,0.1,16502,676,75.4,0.1,30699,226,34.5,(X),(X),(X),34.6,(X),(X),(X),27.4,(X),(X),(X)
0400000US27,27,Minnesota,2147262,7978,83488,729,80.5,0.3,84789,733,25.0,0.3,16718,851,28.8,0.3,18937,143,4.2,0.2,9756,238,3.6,0.2,2713,195,16.9,0.3,22786,755,1383950,8949,99981,1034,12.1,0.3,56522,1951,26.8,0.5,76378,2097,40.8,0.4,120986,1401,7.9,0.3,82128,3121,10.3,0.3,141613,3360,2.1,0.2,105691,7869,5489594,*****,33425,291,84.1,0.1,35930,321,5.8,0.1,17182,1665,1.0,0.1,17394,1624,4.7,0.1,27833,1595,0.0,0.1,21401,7860,1.5,0.1,15330,1211,2.8,0.1,17388,1555,5.1,0.1,15730,857,80.9,0.1,36682,338,30.0,(X),(X),(X),29.7,(X),(X),(X),24.3,(X),(X),(X)
0400000US28,28,Mississippi,1104371,7926,55495,887,71.5,0.6,58824,1055,12.8,0.5,14321,1829,34.4,0.5,16591,232,8.0,0.3,8984,296,2.4,0.2,2263,257,19.3,0.5,21357,1004,743154,9829,64785,1062,19.4,0.7,33591,1630,37.0,1.0,52664,2011,26.6,0.7,94677,2183,9.4,0.6,60875,2560,5.5,0.4,110647,3822,2.2,0.3,86180,10778,2992333,*****,21291,339,58.8,0.1,26281,535,37.7,0.2,14105,347,0.4,0.1,12401,2273,1.0,0.1,23252,4075,0.0,0.1,N,N,0.9,0.2,11195,2211,1.2,0.1,11202,2072,2.9,0.1,12998,1106,57.0,0.1,26657,547,38.3,(X),(X),(X),40.2,(X),(X),(X),29.5,(X),(X),(X)
0400000US29,29,Missouri,2374180,11426,68065,692,76.1,0.3,69514,686,20.4,0.3,15996,1234,33.0,0.3,17887,161,5.5,0.2,9252,212,2.0,0.1,2550,188,20.0,0.3,21480,627,1519299,12907,80946,960,15.7,0.3,46721,2139,31.9,0.6,63238,1658,33.9,0.6,104672,1575,8.3,0.3,71707,2291,8.1,0.4,122547,3187,2.1,0.2,99054,9457,6083672,*****,27384,271,82.4,0.1,29155,297,11.7,0.1,18475,647,0.4,0.1,22987,3579,1.9,0.1,29433,2481,0.1,0.1,19172,6334,1.1,0.1,15322,1725,2.5,0.1,15179,1541,4.0,0.1,16678,1116,79.9,0.1,29529,308,34.5,(X),(X),(X),34.9,(X),(X),(X),27.7,(X),(X),(X)
0400000US30,30,Montana,414804,3749,66110,1335,75.9,0.7,64396,1795,27.6,1.0,17681,2056,33.3,0.7,17687,320,4.8,0.4,9108,506,2.1,0.3,3800,645,19.3,0.8,24060,1805,253101,4477,81031,2051,16.7,0.9,51596,4066,30.0,1.3,65732,4470,38.9,1.4,97760,3193,6.1,0.7,81443,10063,6.7,0.7,118327,7282,1.4,0.4,114618,23241,1032949,*****,27735,533,88.9,0.2,29352,609,0.5,0.1,17947,4524,6.3,0.3,12927,1037,0.9,0.1,25372,5218,0.1,0.1,22808,14425,0.7,0.2,20915,4715,2.6,0.3,13019,1908,3.6,0.1,15602,1243,86.6,0.1,29723,618,34.8,(X),(X),(X),35.1,(X),(X),(X),28.3,(X),(X),(X)
0400000US31,31,Nebraska,744159,3947,72308,1160,81.4,0.4,71395,1164,22.5,0.5,17287,1567,28.8,0.5,18400,308,4.1,0.3,8903,347,1.7,0.2,2679,390,14.6,0.5,22322,1110,469797,5176,88112,1666,11.4,0.5,49582,2894,27.8,0.7,67634,3253,41.0,0.9,106495,2187,8.3,0.5,73292,5954,9.9,0.5,122495,3684,1.6,0.2,110434,27008,1896190,*****,29000,469,88.2,0.3,30708,514,4.8,0.2,16541,981,0.9,0.1,11965,1608,2.1,0.1,23584,3132,0.1,0.1,14734,5953,1.7,0.3,14740,1747,2.3,0.2,11860,1891,10.4,0.1,14278,1005,80.1,0.1,32374,567,32.3,(X),(X),(X),32.4,(X),(X),(X),25.8,(X),(X),(X)
0400000US32,32,Nevada,1042065,7714,70576,1089,77.3,0.4,70126,1182,16.9,0.4,22003,2663,30.1,0.4,17995,316,4.3,0.3,10011,486,3.4,0.3,2716,326,18.9,0.5,28364,1050,659355,8822,80300,1279,16.4,0.5,51889,3251,35.1,0.9,64982,2253,27.4,0.9,106585,3203,10.7,0.5,77251,3499,7.1,0.4,117922,4923,3.3,0.4,95286,3965,2890845,*****,27220,448,67.5,0.5,30382,527,8.5,0.2,22267,2543,1.2,0.1,20987,2204,8.0,0.1,28316,1641,0.6,0.1,20154,3109,9.2,0.4,15473,675,5.0,0.3,14976,1207,28.1,*****,16429,546,50.5,0.1,34815,652,35.3,(X),(X),(X),36.0,(X),(X),(X),28.8,(X),(X),(X)
0400000US33,33,New Hampshire,517615,4643,89735,1744,79.7,0.7,90923,1982,25.7,0.8,17148,1956,33.0,0.8,19426,347,5.0,0.5,10241,611,3.2,0.3,2643,359,20.0,0.8,22976,1282,341473,5844,105754,2528,13.8,0.7,56115,4229,27.3,1.2,84632,4050,36.6,1.3,127338,4381,8.8,0.8,98502,7324,11.4,0.8,150964,5556,2.1,0.4,113449,10013,1330608,*****,35925,648,93.6,0.1,36589,679,1.6,0.1,18573,3380,0.1,0.1,23735,8101,2.6,0.1,37015,3805,0.0,0.1,N,N,0.4,0.1,21126,5579,1.7,0.2,18928,4336,3.3,0.1,19031,1659,90.9,0.1,37084,694,31.9,(X),(X),(X),31.4,(X),(X),(X),25.1,(X),(X),(X)
0400000US34,34,New Jersey,3187963,9239,101061,820,79.5,0.3,104750,851,24.8,0.3,20080,1128,30.2,0.3,19899,143,4.6,0.2,9903,257,2.4,0.1,3051,187,17.9,0.3,27612,586,2205886,15078,118641,1038,12.3,0.3,54768,2226,31.1,0.5,93322,1968,31.5,0.5,159017,2262,10.8,0.3,98977,2820,10.5,0.3,166140,3144,3.8,0.2,123508,4181,8958013,*****,37245,290,67.7,0.2,41743,421,13.4,0.1,24338,624,0.2,0.1,22397,6397,9.5,0.1,42168,1119,0.0,0.1,28908,10856,6.5,0.2,18477,682,2.7,0.1,17966,1109,19.7,*****,20868,487,56.0,0.1,45701,455,39.0,(X),(X),(X),40.4,(X),(X),(X),30.8,(X),(X),(X)
0400000US35,35,New Mexico,761797,5816,62747,1168,73.6,0.7,62420,1412,17.8,0.5,19314,2391,32.3,0.7,17519,328,6.9,0.4,9147,388,2.5,0.3,2739,374,20.8,0.7,26637,1207,485404,7751,74126,1767,17.4,0.8,47123,2792,37.3,1.0,59963,2721,27.8,1.0,104339,4244,9.4,0.7,64082,4250,5.8,0.5,115335,6700,2.4,0.3,80886,6526,2085109,*****,24388,458,73.4,0.7,26722,490,2.3,0.1,30341,9295,9.3,0.2,13650,783,1.4,0.1,27830,4971,0.1,0.1,19995,11555,10.1,0.6,18083,1501,3.4,0.3,16756,2203,48.0,*****,17860,610,38.3,0.1,34654,811,32.6,(X),(X),(X),33.8,(X),(X),(X),25.9,(X),(X),(X)
0400000US36,36,New York,7233694,15840,89908,651,77.4,0.2,93906,682,21.9,0.2,23179,984,30.3,0.2,18434,99,6.5,0.2,9243,111,3.3,0.1,3612,115,18.2,0.2,26249,475,4561118,19602,104644,965,14.0,0.2,47437,1324,32.8,0.3,81224,1717,28.8,0.3,148885,2584,11.4,0.2,88772,1749,8.8,0.2,153268,2431,4.3,0.1,115535,2734,19795791,*****,34297,243,63.8,0.2,40483,344,15.6,0.1,22812,407,0.4,0.1,22103,2196,8.4,0.1,32390,816,0.0,0.1,19699,5908,8.9,0.2,17100,642,2.9,0.1,20168,1018,18.8,0.1,19523,354,55.8,0.1,42907,363,41.1,(X),(X),(X),43.2,(X),(X),(X),33.5,(X),(X),(X)
0400000US37,37,North Carolina,3843745,15042,67516,603,76.1,0.3,68850,708,18.8,0.3,16332,799,32.0,0.2,18265,117,5.0,0.2,9060,166,1.9,0.1,2437,182,19.6,0.2,22797,523,2506215,19366,80098,765,16.4,0.3,45504,1375,34.8,0.5,65377,1775,32.0,0.4,108804,1349,8.8,0.3,70772,2275,6.3,0.2,117474,3096,1.7,0.1,85469,4348,10042802,*****,26801,231,69.1,0.1,30430,276,21.6,0.1,18714,457,1.2,0.1,16425,917,2.7,0.1,30761,1527,0.0,0.1,30198,23314,3.0,0.2,12420,593,2.4,0.1,13923,1085,9.1,0.1,13603,466,63.6,0.1,31792,299,33.4,(X),(X),(X),34.0,(X),(X),(X),26.4,(X),(X),(X)
0400000US38,38,North Dakota,313475,3584,81460,2314,82.2,0.7,79071,2192,24.3,0.9,29220,4284,27.1,0.7,17298,386,3.3,0.4,9514,668,1.7,0.3,2357,514,12.5,0.6,22776,3259,188210,4539,98585,2783,11.4,0.8,53006,5792,26.2,1.8,77074,4803,43.5,1.7,114508,5062,7.9,0.8,79349,9068,9.4,0.9,152746,14551,1.6,0.5,118417,15891,756928,*****,34063,897,88.2,0.3,35895,944,2.1,0.2,18277,2706,5.0,0.2,16308,1910,1.3,0.1,29724,7419,0.1,0.1,12437,13150,0.8,0.2,14660,3261,2.5,0.3,26977,7376,3.4,0.1,19323,3173,85.9,0.1,36294,972,33.3,(X),(X),(X),33.5,(X),(X),(X),28.3,(X),(X),(X)
0400000US39,39,Ohio,4606655,12584,68880,452,75.7,0.2,70835,564,20.2,0.2,13705,587,31.9,0.2,17515,99,5.9,0.2,9230,156,3.1,0.1,2895,150,21.8,0.3,23577,488,2922095,18959,83011,661,15.6,0.3,44444,1305,32.5,0.4,63374,1172,31.8,0.4,111001,1203,9.2,0.2,71916,1888,8.7,0.3,130056,2207,2.2,0.1,103309,4717,11613423,*****,28001,177,82.0,0.1,30077,208,12.3,0.1,17802,391,0.2,0.1,21925,5458,2.0,0.1,31519,1734,0.0,0.1,20283,9322,0.8,0.1,18971,2193,2.7,0.1,11891,886,3.5,0.1,17841,922,79.7,0.1,30394,213,32.9,(X),(X),(X),33.6,(X),(X),(X),26.1,(X),(X),(X)
0400000US40,40,Oklahoma,1465951,6457,66260,676,76.2,0.4,67592,802,19.0,0.4,17495,1354,31.6,0.3,17594,154,5.8,0.2,9775,260,3.0,0.2,2016,172,17.7,0.3,21168,696,969588,7423,78169,928,15.4,0.3,44889,2120,35.4,0.7,63794,1961,31.7,0.5,102239,2055,8.8,0.4,72472,3382,6.7,0.3,120823,3762,1.9,0.2,88702,6195,3911338,*****,25762,248,72.6,0.2,28919,326,7.3,0.1,18161,889,7.3,0.2,18480,885,2.0,0.1,23839,2141,0.1,0.1,18141,4255,2.8,0.2,14008,957,7.9,0.2,15276,656,10.1,*****,13449,434,66.4,0.1,30252,364,36.9,(X),(X),(X),36.9,(X),(X),(X),29.8,(X),(X),(X)
0400000US41,41,Oregon,1553205,7348,73144,870,75.1,0.4,72813,995,25.6,0.5,19135,1212,33.5,0.4,18706,229,5.1,0.3,9592,332,4.2,0.2,2876,154,20.2,0.4,25598,908,978396,8818,85527,1146,17.4,0.5,56495,2977,32.0,0.8,67950,1793,33.0,0.7,110295,2548,7.6,0.4,78855,4901,7.9,0.4,119511,3951,2.1,0.2,101509,10707,4028977,*****,29117,339,85.2,0.2,30269,351,1.9,0.1,20533,2381,1.2,0.1,16495,1748,4.1,0.1,34567,2925,0.4,0.1,19512,4492,2.6,0.2,18508,2995,4.5,0.2,16603,1242,12.7,*****,15889,1023,76.5,0.1,31976,366,30.5,(X),(X),(X),30.1,(X),(X),(X),24.2,(X),(X),(X)
0400000US42,42,Pennsylvania,4956037,11868,75981,519,75.5,0.2,78877,607,24.0,0.2,15172,656,34.8,0.2,18803,115,6.0,0.2,9696,155,3.3,0.1,2356,117,20.9,0.2,21263,458,3204295,17133,90802,705,15.8,0.3,47333,1379,31.4,0.4,71104,1179,31.6,0.3,120236,1328,9.5,0.2,80590,1679,9.2,0.2,138526,2015,2.5,0.1,103914,3945,12802503,*****,30384,190,81.1,0.1,32865,214,11.0,0.1,18574,354,0.2,0.1,17312,2331,3.3,0.1,31393,1416,0.0,0.1,17620,5206,1.9,0.1,14969,888,2.4,0.1,13097,919,6.8,0.1,15737,548,77.3,0.1,33642,225,36.2,(X),(X),(X),36.4,(X),(X),(X),29.5,(X),(X),(X)
0400000US44,44,Rhode Island,407484,4045,78295,1785,75.8,1.1,80729,1795,24.5,1.0,18539,2912,32.1,0.8,18046,461,7.1,0.6,10016,463,3.5,0.5,2788,443,17.5,0.8,25966,2072,250262,5513,94929,2669,14.1,1.0,49248,4224,31.2,1.4,71544,5783,31.7,1.7,128016,4074,10.3,1.0,79255,5800,10.1,0.8,144148,7637,2.7,0.6,91727,11817,1056298,*****,31888,712,80.4,0.6,34749,801,6.2,0.4,22632,3738,0.4,0.1,14374,7369,3.4,0.2,30286,5211,0.0,0.1,N,N,6.2,0.6,15669,1649,3.4,0.5,14665,2207,14.4,*****,15627,1069,73.4,0.1,36404,840,36.8,(X),(X),(X),38.1,(X),(X),(X),30.8,(X),(X),(X)
0400000US45,45,South Carolina,1857768,9376,64352,758,74.2,0.4,64238,936,17.8,0.4,19539,1674,34.8,0.4,18503,179,5.4,0.2,9006,298,1.3,0.1,2129,296,20.5,0.4,23744,839,1220885,10113,76253,1019,18.0,0.5,48769,2014,35.0,0.7,62021,1483,28.8,0.6,103149,2360,9.9,0.5,69256,3679,6.5,0.4,116817,4637,1.9,0.2,89921,7147,4896146,*****,25627,274,67.2,0.2,29899,388,27.5,0.1,16996,434,0.3,0.1,22716,3417,1.4,0.1,23847,2398,0.1,0.1,10845,3832,1.4,0.1,12716,1222,2.1,0.1,12520,2243,5.4,0.1,14874,999,63.7,0.1,30657,401,36.2,(X),(X),(X),36.8,(X),(X),(X),28.6,(X),(X),(X)
0400000US46,46,South Dakota,339437,2931,68723,1445,80.0,0.8,67457,1248,23.4,0.8,20226,2999,30.3,0.8,16632,408,4.3,0.4,9624,1072,1.9,0.3,2695,498,15.6,0.8,20765,1339,217013,4084,83560,2190,12.8,0.8,54462,9076,27.5,1.3,62157,3281,42.9,1.6,99744,3200,6.5,0.8,66743,6355,9.0,1.0,123890,8089,1.3,0.4,93931,34356,858469,*****,27624,616,84.6,0.3,30461,705,1.5,0.2,10211,2633,8.3,0.3,10560,1003,1.4,0.2,18018,3187,0.1,0.1,20699,8141,1.2,0.3,15228,4063,3.0,0.3,13030,2475,3.5,0.1,16102,2847,82.8,0.2,30707,725,30.6,(X),(X),(X),30.8,(X),(X),(X),24.1,(X),(X),(X)
